"airport";"year";"month";"tm_mov_naz";"p_tm_mov_naz";"tm_mov_internaz";"p_tm_mov_internaz";"tm_mov_UE";"p_tm_mov_UE";"tm_mov_tcomm";"p_tm_mov_tcomm";"tm_mov_tgenav";"p_tm_mov_tgenav";"tm_mov_tot";"p_tm_mov_tot";"tp_mov_naz";"p_tp_mov_naz";"tp_mov_internaz";"p_tp_mov_internaz";"tp_mov_UE";"p_tp_mov_UE";"tp_mov_tcomm";"p_tp_mov_tcomm";"tp_mov_tgenav";"p_tp_mov_tgenav";"tp_mov_tot";"p_tp_mov_tot";"cod3";"cod4";"rating";"nroutes";"nro"
"Rimini";2014;7;12;-20;474;-4.43548387096774;102;-17.0731707317073;486;-4.89236790606654;245;-30.1994301994302;731;-15.1972157772622;169;-97.7766083410078;294426;-4.18876790607163;22030;-28.3879985697104;710;-71.7244125846276;295305;-6.96417882234334;2111;8.03480040941658;"RMI";"LIPR";70;18;1
"Roma Ciampino";2014;7;548;-25.7452574525745;2240;-1.96936542669585;2169;-1.49863760217984;2788;-7.77373470062851;1379;-8.18908122503329;4167;-7.91160220994475;584083;3.25708598289782;2221741;10.5903885649548;2145231;10.0014665282866;0;0;2805824;8.97923244444565;17302;-7.96808510638298;"CIA";"LIRA";68;5000;5
"Roma Fiumicino";2014;7;10430;0.792423656745256;20151;6.5288644533728;14068;10.684500393391;30581;4.50041006014215;35;40;30616;4.53071118850081;6424534;0.770301708560872;15007306;5.87650974305769;9645141;13.3646573305076;120421;-7.40265132874016;21552261;4.21879860565524;318;-16.9712793733681;"FCO";"LIRF";74;219122;9
"Torino";2014;7;1648;12.0326308633583;1619;14.0140845070422;1463;13.6752136752137;3267;13.005880318229;664;-32.8614762386249;3931;1.31443298969072;1073600;4.31696967753659;944612;13.761525343713;852232;12.1303304970679;3200;64.8634724368882;2021412;8.59305833712964;4556;3.56899295294386;"TRN";"LIMF";76;3700;4
"Trapani";2014;7;850;-22.2323879231473;372;-30.4672897196262;372;-30.4672897196262;1222;-24.9385749385749;98;-10.0917431192661;1320;-24.006908462867;650643;-8.89228688211251;241537;-26.2155763620534;241252;-26.2257884983518;21;-88.7096774193548;892201;-14.3504581026181;779;19.2955589586524;"TPS";"LICT";61;1568;4
"Treviso";2014;7;365;37.218045112782;1000;-11.5044247787611;866;-13.0522088353414;1365;-2.22063037249284;345;-13.5338345864662;1710;-4.73537604456824;387250;42.706579058892;878174;-10.102092732099;770859;-11.3449736861475;62;-93.118756936737;1265486;1.3102834878022;2775;-17.1394446103314;"TSF";"LIPH";64;2888;4
"Trieste";2014;7;477;-21.5460526315789;354;-17.4825174825175;333;-8.76712328767123;831;-19.8649951783992;1052;73.5973597359736;1883;14.607425441266;258015;-16.0175766946049;157066;-15.5091260213989;154239;-8.64296248911634;1206;-1.79153094462541;416287;-15.7910387377364;1369;-8.12080536912752;"TRS";"LIPQ";72;242;2
"Venezia";2014;7;1433;-19.4038245219348;6279;3.73368577564843;4964;6.06837606837607;7712;-1.51960158345039;569;-25.8148631029987;8281;-3.68690393114678;787717;-20.4654041566708;4043370;6.14076973498212;3043488;6.96139182851809;4976;-46.820562145987;4836063;0.558449773205805;8332;-12.035472972973;"VCE";"LIPZ";75;30013;7
"Verona";2014;7;1064;-5.33807829181495;2318;6.86952512678654;1570;4.66666666666666;3382;2.7027027027027;332;-21.1401425178147;3714;0;466855;-5.79775942920329;1144244;3.96745712938371;708774;4.72645710756427;10087;-51.96895385934;1621186;0.24845903455919;3772;-9.78234872040181;"VRN";"LIPX";67;2965;4
"Alghero";2014;8;1040;-4.32382704691813;561;-0.707964601769917;534;-0.927643784786647;1601;-3.08716707021792;154;14.0740740740741;1755;-1.79071068830442;702452;0.174122364812734;420118;6.55753505265508;403899;6.80298911606358;2262;-83.3062730627306;1124832;1.42347695539857;1238;91.640866873065;"AHO";"LIEA";70;1922;4
"Ancona";2014;8;424;-5.35714285714286;345;-11.3110539845758;271;1.11940298507462;769;-8.1242532855436;449;14.8337595907928;1218;-0.814332247557004;109448;-14.5745037893866;186313;-17.0552436749576;176888;-8.88965577629323;1061;-68.7849367461018;296822;-16.6565115697908;4797;48.0555555555556;"AOI";"LIPY";77;200;2
"Bari";2014;8;1829;-0.974553329723882;1299;3.58851674641147;1126;15.0153217568948;3128;0.870686875201554;307;15.4135338345865;3435;2.01960201960203;1664460;-1.10753900092746;763994;3.58215390205443;710120;9.18422416192206;5346;-0.816326530612244;2433800;0.318870400780846;2178;-10;"BRI";"LIBD";72;5000;5
"Bergamo";2014;8;1864;-5.332656170645;4827;-2.28744939271255;4088;0.146986771190583;6691;-3.15530467506151;111;-15.2671755725191;6802;-3.38068181818182;1775316;-4.24220521962388;3827160;-8.63463306891721;3334572;-6.15108715475491;4436;-45.2075098814229;5606912;-7.33775217062285;1126;-12.7807900852053;"BGY";"LIME";73;13122;6
"Bologna";2014;8;1396;0.721500721500723;4257;1.89085686931547;0;0;5653;1.59956865564341;336;17.0731707317073;5989;2.35857118441292;1173264;7.92534681498693;3254689;7.04675018755527;0;0;28456;-33.123384253819;4456409;6.86591237511673;5259;13.7819125919515;"BLQ";"LIPE";72;15488;6
"Bolzano";2014;8;184;1.09890109890109;12;1100;0;-100;196;7.10382513661203;934;-16.7557932263815;1130;-13.4099616858238;40056;278.350807594219;376;1112.90322580645;134;332.258064516129;0;0;40432;280.787342249011;5052;-12.1391304347826;"BZO";"LIPB";59;8;1
"Brindisi";2014;8;1273;4.85996705107083;405;9.75609756097562;263;6.0483870967742;1678;6.00126342387872;217;27.6470588235294;1895;8.10039931545921;1198616;7.77602739233332;271146;10.816123851055;186873;2.44275478710865;3503;27.8467153284672;1473265;8.36360667482128;2289;-5.49132947976878;"BDS";"LIBR";72;968;3
"Cagliari";2014;8;2969;16.2490211433046;1017;-3.05052430886559;780;-5.79710144927537;3986;10.6300305301138;677;-6.87757909215956;4663;7.6905311778291;1969467;3.21688854695228;542043;-4.02819435050655;465190;-5.58639375704008;3325;-38.0242311276794;2514835;1.47644805093927;4802;-9.31067044381492;"CAG";"LIEE";72;3698;4
"Catania";2014;8;4213;13.0703166935051;2463;34.958904109589;2007;42.7453769559033;6676;20.2666186272744;317;-2.76073619631901;6993;18.989280245023;3557350;10.3526127916402;1432079;31.8283453969867;1199095;35.3766933447136;12810;-44.5334487984412;5002239;15.444179221179;2829;-9.03536977491961;"CTA";"LICC";68;27149;7
"Cuneo";2014;8;239;-13.4057971014493;142;-20.6703910614525;93;-6.06060606060606;381;-16.2637362637363;192;-2.04081632653061;573;-11.9815668202765;76589;-8.01777457515163;83626;-24.4918781771722;55985;-8.38801525093682;1636;22.6386806596702;161851;-17.1481955464551;1334;4.30023455824864;"CUF";"LIMZ";42;50;1
"Firenze";2014;8;524;17.752808988764;2256;12.2388059701493;1962;14.8711943793911;2780;13.2382892057026;594;14.2307692307692;3374;13.4117647058823;282932;21.0192009102147;1238547;13.7341779126231;1117708;17.5188836364248;39;143.75;1521518;15.0233105607764;8061;0.573923892701189;"FLR";"LIRQ";61;5618;5
"Genova";2014;8;574;-19.7202797202797;682;4.44104134762635;556;7.96116504854369;1256;-8.18713450292398;574;-5.28052805280528;1830;-7.29483282674772;424337;-18.5267745713573;396712;9.81738256649882;320089;11.6327327767199;2342;223.480662983425;823391;-6.72971598355688;5147;2.48904818797291;"GOA";"LIMJ";64;800;3
"Lamezia Terme";2014;8;1559;14.2961876832845;646;4.87012987012987;522;17.0403587443946;2205;11.3636363636364;134;24.0740740740741;2339;12.0210727969349;1345020;12.9189061217088;301768;0.41628260630846;235122;0.485928585165718;4859;-17.2795369424583;1651647;10.2914868426588;272;-49.9079189686924;"SUF";"LICA";62;1250;4
"Milano Linate";2014;8;4415;5.49581839904421;3148;2.20779220779221;3146;2.27568270481144;7563;4.1018582243634;1314;6.91619202603744;8877;4.50906522251;3464143;0.65864181531412;2579428;-0.445162839130797;2578684;-0.411841127573431;2167;24.2545871559633;6045738;0.191508973378651;24406;-22.4960304858685;"LIN";"LIML";67;7200;5
"Milano Malpensa";2014;8;2281;-9.19585987261147;12652;1.44323284156511;7986;-2.91757840991976;14933;-0.340363053924186;309;-7.20720720720721;15242;-0.489652020630671;2018307;-2.33210742801839;10901869;9.34373612437693;6515048;7.08369445392731;116354;13.2751805915224;13036530;7.38942843649706;9807;4.52995096994244;"MXP";"LIMC";72;74500;8
"Napoli";2014;8;1678;-11.8697478991597;3764;26.3087248322148;3222;26.6509433962264;5442;11.4250614250614;1397;11.0492845786963;6839;11.3480950830348;1624328;-2.28260012958176;2350169;18.7003199122388;2039611;19.5386218553588;19087;-15.529297220747;3993584;8.97184964465856;8714;-5.12792596624933;"NAP";"LIRN";75;12482;6
"Olbia";2014;8;2436;5.72916666666667;1734;10.9404990403071;1691;11.25;4170;7.83553141970519;3386;2.11097708082026;7556;5.19281637198943;907552;5.15185607012967;679344;13.9202425490456;663950;17.3083480715988;8487;14532.7586206897;1595383;9.31189096375553;17687;0.0226205960527137;"OLB";"LIEO";77;5408;5
"Palermo";2014;8;3208;1.87361067005398;1410;15.3846153846154;1303;14.5998240985048;4618;5.65088080530771;371;55.8823529411765;4989;8.24473855500107;2406180;6.45759004417261;694482;1.73458670076951;664099;1.37801646231255;8605;-18.8743282737815;3109267;5.2749780597209;2117;8.23108384458078;"PMO";"LICJ";67;7938;5
"Perugia";2014;8;52;-48;184;17.1974522292994;180;48.7603305785124;236;-8.17120622568094;196;-26.865671641791;432;-17.7142857142857;33551;-28.8947758821659;115098;11.0470052485335;114978;26.0433452823363;394;0;149043;-1.18674295412807;2861;12.32822928936;"PEG";"LIRZ";74;50;1
"Pescara";2014;8;145;-36.9565217391304;250;-11.0320284697509;250;13.6363636363636;395;-22.7005870841487;266;-16.0883280757098;661;-20.1690821256039;152235;-1.19614740585937;217247;3.07399605253169;188328;-4.60492657748242;275;-26.6666666666667;369757;1.24198772797841;2114;-51.4803764057838;"PSR";"LIBP";66;162;2
"Pisa";2014;8;1073;8.16532258064515;3035;5.09002770083102;2693;5.15423662631784;4108;5.87628865979382;784;1.81818181818181;4892;5.20430107526881;899903;4.8330935503224;2307718;4.34773565325912;2074691;3.68706132591272;3695;-48.6876822663519;3211316;4.35902210497205;6017;-3.66634646173551;"PSA";"LIRP";66;11552;6
"Reggio Calabria";2014;8;510;-3.77358490566038;0;0;0;0;510;-3.77358490566038;460;17.3469387755102;970;5.20607375271149;354774;-5.69286796565566;0;0;0;0;169;-83.9047619047619;354943;-5.91056091612766;4223;37.691555265732;"REG";"LICR";76;72;1
"Rimini";2014;8;12;-77.7777777777778;528;-7.53064798598949;101;-34.4155844155844;540;-13.6;274;-23.249299719888;814;-17.1079429735234;169;-98.0229293401965;383080;-2.65569929687878;32597;-25.9680679521246;998;-70.2622169249106;384247;-5.22599183592931;2598;-5.83544762595143;"RMI";"LIPR";70;18;1
"Roma Ciampino";2014;8;491;-24.2283950617284;2315;0.871459694989096;2219;0.316455696202533;2806;-4.65511382942576;1094;-2.05908683974932;3900;-3.94088669950738;660241;0.370322511990628;2600355;9.37064942996228;2509045;8.75154683189323;0;0;3260596;7.42015710126651;19316;-8.07595298148765;"CIA";"LIRA";68;5000;5
"Roma Fiumicino";2014;8;9629;3.83910277148711;20597;7.25928240379108;14208;11.6016023878721;30226;6.14552605703049;25;66.6666666666667;30251;6.17738935102312;7452129;1.73981353211663;18077987;6.52238229660136;11630794;13.5716691327515;143405;-5.39818455286698;25673521;5.01555792345592;345;-22.2972972972973;"FCO";"LIRF";74;219122;9
"Torino";2014;8;1529;6.40222686151706;1398;17.1835708298407;1242;16.5103189493433;2927;11.2927756653992;342;-21.9178082191781;3269;6.55149934810952;1243293;4.77158772025921;1078211;14.4772661638297;967266;12.7540202015492;4019;89.4860914662895;2325523;9.14632972988956;4877;3.54564755838642;"TRN";"LIMF";76;3700;4
"Trapani";2014;8;919;-20.8440999138674;403;-25.092936802974;403;-25.092936802974;1322;-22.18952324897;86;-32.2834645669291;1408;-22.8915662650602;779796;-9.73475912554086;309307;-25.4099586182948;309022;-25.4173555214983;200;-53.5962877030162;1089303;-14.8317319532979;1036;19.0804597701149;"TPS";"LICT";61;1568;4
"Treviso";2014;8;366;39.1634980988593;986;-13.1277533039648;852;-14.8851148851149;1352;-3.29041487839771;229;-9.48616600790514;1581;-4.23985463355542;451340;43.6075943325686;1044865;-9.93862968358086;916207;-11.2429572279959;62;-93.118756936737;1496267;1.41721534705475;3133;-17.1821305841924;"TSF";"LIPH";64;2888;4
"Trieste";2014;8;419;-12.8898128898129;280;-24.3243243243243;258;-14.5695364238411;699;-17.86133960047;767;28.6912751677852;1466;1.31306150656532;297890;-15.8479053080596;189415;-15.6186657756988;184709;-7.75342848866826;1536;-5.30209617755857;488841;-15.7297095090909;1563;-5.8433734939759;"TRS";"LIPQ";72;242;2
"Venezia";2014;8;1353;-24.3288590604027;6323;5.29558701082431;4961;7.19533275713051;7676;-1.50134736301809;489;-7.90960451977402;8165;-1.91013935607881;938013;-20.7897105740049;4872408;6.75761630555363;3661159;7.60983971503588;5914;-47.2576473735842;5816335;0.988382490567608;9518;-11.8785297657624;"VCE";"LIPZ";75;30013;7
"Verona";2014;8;910;-12.4157844080847;2543;17.0810313075507;1694;13.920645595158;3453;7.53659296169418;309;-10.9510086455331;3762;5.73355817875212;563142;-5.96794365510459;1449827;6.39799801122083;909114;7.42282537413077;11415;-52.6309237281102;2024384;1.95192851020283;4373;-10.4810644831116;"VRN";"LIPX";67;2965;4
"Alghero";2014;9;886;11.1668757841907;497;-3.30739299610895;473;-2.8747433264887;1383;5.49199084668193;127;95.3846153846154;1510;9.73837209302326;811516;1.20407402280445;497884;6.03519144024227;478413;6.2755046505377;2596;-81.3733228097869;1311996;2.07353051012025;1427;94.6793997271487;"AHO";"LIEA";70;1922;4
"Ancona";2014;9;411;-0.724637681159424;381;-13.6054421768708;292;-11.5151515151515;792;-7.36842105263158;426;10.9375;1218;-1.69491525423728;131781;-11.2185295722649;220743;-14.5728118142872;205749;-8.03856365147899;1160;-65.8923845927668;353684;-13.7846053340419;5249;44.8799337565553;"AOI";"LIPY";77;200;2
"Bari";2014;9;1959;6.23644251626898;921;-5.9244126659857;812;5.8670143415906;2880;2.01912858661;244;-11.913357400722;3124;0.774193548387103;1900194;-0.746778125360736;881467;3.02988153749948;818054;8.18158495396635;6327;8.63667582417582;2787988;0.436909642417116;2527;-7.12973171628077;"BRI";"LIBD";72;5000;5
"Bergamo";2014;9;1978;3.12825860271115;4510;3.51159054395227;3827;2.54555198285102;6488;3.39442231075697;160;-5.88235294117647;6648;3.14972847168347;2054427;-2.70259134299349;4433632;-6.85889695310459;3857404;-4.73511009141458;5219;-40.8343725201224;6493278;-5.62695363681115;1316;-9.98632010943913;"BGY";"LIME";73;13122;6
"Bologna";2014;9;1184;-8.50077279752704;4047;-6.47099607118096;0;0;5231;-6.93826721223981;514;-0.194174757281551;5745;-6.37222946544981;1329206;7.22732461288385;3710999;6.18150489934357;0;0;30981;-35.1848365028557;5071186;6.03913706420161;6191;11.0692500897022;"BLQ";"LIPE";72;15488;6
"Bolzano";2014;9;166;-10.752688172043;10;400;0;0;176;-6.38297872340425;848;12.0211360634082;1024;8.35978835978837;44789;207.785871357889;471;1419.35483870968;134;332.258064516129;0;0;45260;210.361379688679;5611;-11.596029620293;"BZO";"LIPB";59;8;1
"Brindisi";2014;9;1233;9.40550133096716;292;1.03806228373702;181;-1.63043478260869;1525;7.69774011299436;106;-23.1884057971015;1631;4.95495495495495;1366290;7.97032789618715;312152;9.90222760512205;213424;1.57098461377383;4036;25.5756067205974;1682478;8.36016879289381;2493;-7.87139689578714;"BDS";"LIBR";72;968;3
"Cagliari";2014;9;2379;6.34778721502012;774;-9.15492957746479;604;-12.463768115942;3153;2.0718679184202;316;8.96551724137931;3469;2.66350991417579;2264311;3.40750341257261;643602;-4.07701238678485;548812;-5.95496972906095;3904;-41.861504095309;2911817;1.5501318456048;5201;-9.89258489258489;"CAG";"LIEE";72;3698;4
"Catania";2014;9;3852;3.04975922953452;1953;33.2196452933151;1588;37.8472222222222;5805;11.5488086087625;191;2.68817204301075;5996;11.2430426716141;4061758;10.0641537196286;1691238;32.0905087072963;1409834;35.7436934334681;14882;-43.2353053362322;5767878;15.4283175586635;3303;-8.12239221140473;"CTA";"LICC";68;27149;7
"Cuneo";2014;9;204;-6.42201834862385;145;-6.45161290322581;85;-2.29885057471264;349;-6.4343163538874;195;-20.7317073170732;544;-12.1163166397415;88538;-7.79404719751724;96918;-24.2703881105494;64124;-8.3445298876533;2132;25.0439882697947;187588;-16.8883414707628;1479;-2.63331138907176;"CUF";"LIMZ";42;50;1
"Firenze";2014;9;415;7.23514211886305;2131;0.566304860783395;1848;0.108342361863478;2546;1.59616919393455;806;35.6902356902357;3352;8.12903225806452;322987;18.4143569438334;1420895;12.4566186916554;1282177;15.8973482876316;50;-3.84615384615384;1743932;13.5138125790446;9605;6.10914714980115;"FLR";"LIRQ";61;5618;5
"Genova";2014;9;656;-16.1125319693095;619;-14.3845089903181;507;-13.1849315068493;1275;-15.2823920265781;583;6.38686131386861;1858;-9.49829517778861;494379;-17.6321914533104;459984;8.61205494072173;369078;10.2976510668818;2342;76.8882175226586;956705;-6.66693332188667;5899;2.12950138504155;"GOA";"LIMJ";64;800;3
"Lamezia Terme";2014;9;1491;14.8690292758089;380;-17.3913043478261;236;-30.5882352941176;1871;6.42775881683733;40;-48.7179487179487;1911;4.08496732026145;1546299;13.8208970385054;348346;-4.0805143667479;260069;-7.02125073290717;5990;-24.1676161539435;1900635;9.88863905605974;291;-51.1744966442953;"SUF";"LICA";62;1250;4
"Milano Linate";2014;9;4686;-3.44117041005564;3074;-5.00618046971569;3070;-4.98297740637573;7760;-4.06725182346397;2527;-3.0686612965094;10287;-3.82385938668661;3935012;0.0472394419338773;2916587;-0.994304584236005;2915777;-0.964918656633784;2223;16.4484023048717;6853822;-0.39411760687964;29210;-21.8607886148414;"LIN";"LIML";67;7200;5
"Milano Malpensa";2014;9;2188;-7.44500846023689;12468;0.443083863691296;8241;-3.00141242937854;14656;-0.81884008932801;395;-8.56481481481481;15051;-1.03885857058321;2288642;-2.80144652712451;12382026;8.80897395339029;7411337;6.07086774647654;131845;13.0668564763996;14802513;6.87107680971506;11394;4.94611771207516;"MXP";"LIMC";72;74500;8
"Napoli";2014;9;2311;-10.2175602175602;2628;17.6892073443798;2222;16.1526398327235;4939;2.74599542334095;766;-8.48267622461171;5705;1.08079376328845;1862210;-2.08629420539264;2734259;18.8520948848887;2368936;19.251149000005;20206;-19.2406075139888;4616675;9.20669952323674;9914;-6.09074547693473;"NAP";"LIRN";75;12482;6
"Olbia";2014;9;1313;3.14218381775333;1183;10.4575163398693;1157;11.6795366795367;2496;6.48464163822526;902;-9.52858575727181;3398;1.70607602514217;1044022;4.42256239966794;830907;13.792168414825;813558;17.4902916757528;10542;18075.8620689655;1885471;8.98298324913587;19721;-2.24546445920492;"OLB";"LIEO";77;5408;5
"Palermo";2014;9;3084;2.93724966622162;964;3.87931034482758;884;3.75586854460095;4048;3.16004077471967;132;4.76190476190477;4180;3.20987654320988;2766130;6.75545812766056;817099;1.52858422682987;779853;1.1712126617585;10629;-12.3309138898053;3593858;5.45323944083513;2336;4.14623272403032;"PMO";"LICJ";67;7938;5
"Perugia";2014;9;44;-39.7260273972603;90;-29.6875;89;-7.29166666666666;134;-33.3333333333333;352;74.2574257425743;486;20.5955334987593;40406;-28.06480327577;128813;8.01747559789354;128662;22.3476383830508;453;681.034482758621;169672;-3.30977889218145;3537;19.6954314720812;"PEG";"LIRZ";74;50;1
"Pescara";2014;9;176;-5.88235294117647;196;-19.672131147541;189;-2.07253886010362;372;-13.6890951276102;246;29.4736842105263;618;-0.483091787439616;173627;-1.70962427892917;248343;2.37275699027566;219309;-3.39704256434427;275;-26.6666666666667;422245;0.628203875512678;2396;-47.992185804211;"PSR";"LIBP";66;162;2
"Pisa";2014;9;992;4.64135021097047;2556;-0.273117440499415;2266;-2.62140094542329;3548;1.05383081743093;333;-5.12820512820513;3881;0.491973070947704;1031786;5.31330060322741;2676476;4.51085630165309;2407305;3.73006023940639;4055;-48.1656653457753;3712317;4.6162781653585;6898;-0.476121771750104;"PSA";"LIRP";66;11552;6
"Reggio Calabria";2014;9;474;-2.06611570247934;0;0;0;0;474;-2.06611570247934;249;-4.96183206106871;723;-3.08310991957105;405412;-5.4331193550795;0;0;0;0;169;-83.9047619047619;405581;-5.62484584203986;5031;57.761053621825;"REG";"LICR";76;72;1
"Rimini";2014;9;19;-38.7096774193548;441;-0.226244343891402;109;21.1111111111111;460;-2.74841437632135;208;-7.55555555555556;668;-4.29799426934098;169;-98.1656355150331;444622;-3.33968138022193;39353;-23.9864016534353;1178;-65.5051244509517;445969;-5.63739388758644;3037;-3.37257397391028;"RMI";"LIPR";70;18;1
"Roma Ciampino";2014;9;564;-19.0817790530846;2305;1.36323658751099;2222;1.13791533909877;2869;-3.43318747896331;1399;5.90461771385313;4268;-0.559179869524695;741439;-1.75829359395475;2958249;8.48447332067666;2854385;7.92078608969979;0;0;3699688;6.26413863067399;22413;-5.68110087110213;"CIA";"LIRA";68;5000;5
"Roma Fiumicino";2014;9;10171;-0.761049858522778;18753;4.95886270778529;12780;7.16082508804292;28924;2.87380850761132;13;-18.75;28937;2.86151002417177;8569940;2.29712976356424;20805208;6.81913608852927;13355736;13.2630555933644;162164;-6.94615795121335;29537312;5.38197324046128;364;-25.8655804480652;"FCO";"LIRF";74;219122;9
"Torino";2014;9;1498;4.97547302032235;1629;14.7183098591549;1483;12.2634367903104;3127;9.83491394450298;681;-7.72357723577236;3808;6.22036262203627;1413817;5.1513736153401;1215861;15.0448783091011;1089290;12.9953641704002;4470;91.5167095115681;2634148;9.58512255454611;5583;3.96648044692738;"TRN";"LIMF";76;3700;4
"Trapani";2014;9;828;-20.9923664122137;348;-30.8151093439364;348;-30.8151093439364;1176;-24.1779497098646;36;-12.1951219512195;1212;-23.8693467336683;899404;-10.0172181097297;365514;-25.5725400681326;365229;-25.5788980356997;360;-31.4285714285714;1265278;-15.147788123971;1136;16.0367722165475;"TPS";"LICT";61;1568;4
"Treviso";2014;9;346;32.0610687022901;927;-16.786355475763;809;-17.7009155645982;1273;-7.48546511627907;298;-3.87096774193548;1571;-6.82087781731909;510549;43.0473874292887;1192620;-10.3297952567167;1047058;-11.4994476417642;62;-93.118756936737;1703231;0.913250666393339;3592;-16.3873370577281;"TSF";"LIPH";64;2888;4
"Trieste";2014;9;470;-21.2730318257956;316;-25.2955082742317;306;-14.5251396648045;786;-22.9411764705882;584;43.8423645320197;1370;-3.92706872370266;343133;-15.9488343952009;219965;-16.0701612472432;214476;-7.92927146518306;1676;-33.0403515781063;564774;-16.0596764700637;1834;-1.34480903711673;"TRS";"LIPQ";72;242;2
"Venezia";2014;9;1340;-17.7914110429448;5677;1.79307871615564;4457;2.93302540415705;7017;-2.63632579436659;597;-2.1311475409836;7614;-2.59690418319048;1084511;-20.0601035780573;5608976;6.55499336426841;4210679;7.32824069459996;6852;-44.8486799742434;6700339;1.01508998632294;11080;-10.7027724049001;"VCE";"LIPZ";75;30013;7
"Verona";2014;9;848;-9.69116080937167;2127;9.35732647814911;846;-41.9753086419753;2975;3.15533980582525;341;-5.01392757660167;3316;2.25100215849523;647341;-5.68656646832912;1685081;6.8105740554691;1068462;6.95304609304694;12857;-49.3160405250917;2345279;2.44193390857064;5150;-9.75994392850885;"VRN";"LIPX";67;2965;4
"Alghero";2014;10;708;18.3946488294314;445;-3.470715835141;427;-2.73348519362187;1153;8.876298394712;55;5.76923076923077;1208;8.73087308730873;896598;2.95357777685916;561123;6.14222588772955;539587;6.43707318612734;2745;-80.3098773402195;1460466;3.3249402710636;1493;84.320987654321;"AHO";"LIEA";70;1922;4
"Ancona";2014;10;341;-9.30851063829787;382;-16.5938864628821;304;-11.3702623906705;723;-13.3093525179856;421;-2.54629629629629;1144;-9.63665086887836;148017;-8.9663952372752;255277;-11.9943875422744;235503;-6.24134087108846;1289;-64.5294441386902;404583;-11.3337964799397;5913;36.5273608866313;"AOI";"LIPY";77;200;2
"Bari";2014;10;1876;9.70760233918129;783;-6.78571428571428;682;5.73643410852713;2659;4.27450980392157;217;-12.5;2876;2.78770550393137;2130438;-0.256704250765827;981182;2.70952100810429;910115;7.82688744295374;7559;22.7708299496508;3119179;0.703918413521643;2725;-10.0363156157148;"BRI";"LIBD";72;5000;5
"Bergamo";2014;10;1893;2.10355987055015;4335;3.18971673411093;3756;4.82835612615127;6228;2.85714285714285;99;-10.8108108108108;6327;2.61109309114498;2324775;-1.8059320025799;4990608;-5.67459772943513;4348736;-3.5923720509535;5696;-38.0465520991951;7321079;-4.51887802219401;1433;-11.7067159581023;"BGY";"LIME";73;13122;6
"Bologna";2014;10;1032;-14.5695364238411;4104;-1.08459869848156;0;0;5136;-4.12544334515587;383;10.6936416184971;5519;-3.22637208486761;1468115;6.68416983254514;4130579;6.08119595561136;0;0;33298;-36.9785752138693;5631992;5.80965732426686;6855;10.6180409875746;"BLQ";"LIPE";72;15488;6
"Bolzano";2014;10;186;8.77192982456141;0;-100;0;-100;186;5.68181818181819;1242;74.6835443037975;1428;60.9921082299887;49167;171.415953629589;471;1419.35483870968;134;332.258064516129;0;0;49638;173.547889342004;6321;-7.43886366964417;"BZO";"LIPB";59;8;1
"Brindisi";2014;10;1102;22.5806451612903;231;-2.11864406779662;135;-16.1490683229814;1333;17.4449339207049;104;7.21649484536082;1437;16.6396103896104;1517701;8.61606746687202;343760;9.07164092915229;232470;-0.125879113089278;4219;31.0655483069276;1865680;8.74187501748562;2669;-9.15588835942818;"BDS";"LIBR";72;968;3
"Cagliari";2014;10;1837;-0.97035040431267;518;-16.5861513687601;448;-18.2481751824818;2355;-4.88691437802908;308;35.0877192982456;2663;-1.51627218934911;2492996;3.6271644103925;710068;-4.86202294883407;607053;-6.80752290845674;4115;-40.8764367816092;3207179;1.52346336812437;5532;-7.21234485072123;"CAG";"LIEE";72;3698;4
"Catania";2014;10;3142;-4.06106870229007;1534;31.1111111111111;1247;30.0312825860271;4676;5.19685039370079;129;-7.19424460431655;4805;4.82111692844678;4485174;9.2035945945222;1895612;32.5374795664522;1577054;35.6688451509727;16023;-41.8360679541165;6396809;14.947957407069;3573;-9.17641077783427;"CTA";"LICC";68;27149;7
"Cuneo";2014;10;148;-19.5652173913043;120;-11.7647058823529;84;15.0684931506849;268;-16.25;190;38.6861313868613;458;0.218818380743979;96830;-10.4338174081954;106230;-25.1885603216969;69684;-8.85976614611944;2156;26.4516129032258;205216;-18.5042809715184;1661;0.850030358227083;"CUF";"LIMZ";42;50;1
"Firenze";2014;10;333;12.1212121212121;2170;8.1754735792622;1880;8.35734870317002;2503;8.68432479374728;708;9.42812982998456;3211;8.84745762711865;353787;16.9110940742601;1599861;12.0840619430339;1443505;15.3701061784934;50;-3.84615384615384;1953698;12.9279091812906;10837;6.03718199608612;"FLR";"LIRQ";61;5618;5
"Genova";2014;10;731;8.94187779433682;529;-17.34375;441;-19.0825688073394;1260;-3.89016018306636;436;-12.9740518962076;1696;-6.40176600441501;567493;-15.2128668862942;508795;7.65345740685492;408352;9.09518364555393;2491;56.5681961030798;1078779;-5.66229627757582;6403;-0.882352941176467;"GOA";"LIMJ";64;800;3
"Lamezia Terme";2014;10;1304;9.39597315436242;157;-35.655737704918;142;-18.3908045977011;1461;1.74094707520891;62;55;1523;3.18428184281843;1726573;14.5972010659445;367366;-7.57343987440499;277264;-8.99351416642596;5990;-26.2042626586177;2099929;9.81571254503903;319;-49.3650793650794;"SUF";"LICA";62;1250;4
